ts,dpid,port_no,rx_bytes,tx_bytes,rx_packets,tx_packets,rx_dropped,tx_dropped,rx_errors,tx_errors,rx_rate,tx_rate,drop_rate,err_rate
1762484196.6294942,2,1,8776,740588,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1762484196.6294942,2,2,379058,373120,0,0,1,0,0,0,0.0,0.0,0.0,0.0
1762484196.6294942,2,3,368998,381314,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1762484197.6294754,3,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1762484197.6294754,3,1,578440,584900,0,0,1,0,0,0,0.0,0.0,0.0,0.0
1762484197.6294754,3,2,590030,572974,0,0,1,0,0,0,0.0,0.0,0.0,0.0
1762484197.6294754,1,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1762484197.6294754,1,1,7544,1153878,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1762484197.6294754,1,2,578464,586716,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1762484197.6294754,1,3,584900,578440,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1762484197.6294754,2,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1762484197.6294754,2,1,11278,1149568,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1762484197.6294754,2,2,586716,578464,0,0,1,0,0,0,0.0,0.0,0.0,0.0
1762484197.6294754,2,3,572974,590030,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1762484198.6294851,3,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
